company_id,group_name,account_name,date,debit_amount,credit
7S4LET,Operations,Bank Service Charges,10-05-2023,3173.33,
7S4LET,HR,Employee Benefits,09-02-2025,8303.92,7945.68
7S4LET,IT,Bank Service Charges,28-07-2024,3619.8,2781.18
7S4LET,Ungrouped,Employee Benefits,12-01-2025,8436.02,7922.23
7S4LET,IT,Miscellaneous Expense,04-04-2023,5984.95,
7S4LET,Operations,Miscellaneous Income,01-05-2023,7598.92,2776.82
7S4LET,Operations,Miscellaneous Expense,10-12-2023,8385.62,1257.53
7S4LET,IT,FX Gain/ Loss,06-05-2024,6581.07,
7S4LET,Operations,Bank Service Charges,30-07-2023,7374.02,
7S4LET,Travel,Room Rent,31-03-2023,7365.8,7321.18
7S4LET,Ungrouped,Miscellaneous Expense,29-11-2025,6795.21,3668.25
7S4LET,Operations,Miscellaneous Income,21-10-2024,9750.48,
7S4LET,Travel,Miscellaneous Income,02-12-2023,6722.22,
7S4LET,Operations,Miscellaneous Expense,13-04-2025,3314.5,
7S4LET,HR,Rent,15-05-2024,2381.31,2208.87
7S4LET,HR,Employee Benefits,15-10-2024,8967.14,
7S4LET,HR,Room Rent,15-05-2024,4797.09,3366.64
7S4LET,IT,Miscellaneous Income,27-04-2023,2979.31,384.33
7S4LET,IT,Room Rent,15-09-2024,6378.21,2250.32
7S4LET,Ungrouped,Room Rent,03-12-2023,4477.7,
7S4LET,HR,Bank Service Charges,14-09-2025,7690.24,5965.63
7S4LET,IT,FX Gain/ Loss,03-05-2025,9228.68,
7S4LET,IT,Miscellaneous Expense,07-12-2025,3254.6,
7S4LET,Ungrouped,Bank Service Charges,10-05-2023,2812.13,384.7
7S4LET,IT,Miscellaneous Income,02-09-2024,4695.41,
7S4LET,Operations,FX Gain/ Loss,04-10-2023,7137.25,
7S4LET,Ungrouped,Rent,26-03-2024,1139.89,878.96
7S4LET,Travel,Employee Benefits,11-01-2024,3026.53,
7S4LET,IT,Room Rent,13-11-2024,3855.31,
7S4LET,HR,Miscellaneous Income,29-12-2024,3008.07,
7S4LET,IT,Miscellaneous Expense,30-07-2025,3099.81,1826.54
7S4LET,Operations,Rent,10-09-2025,7600.97,5749
7S4LET,Travel,Miscellaneous Income,16-01-2025,2011.53,
7S4LET,Travel,Employee Benefits,02-10-2023,3570.49,862.41
7S4LET,Travel,Rent,10-03-2024,5888.28,
7S4LET,Ungrouped,Rent,29-08-2025,3013.4,1.01
7S4LET,Travel,Room Rent,04-06-2023,4617.9,
7S4LET,Ungrouped,Bank Service Charges,11-08-2025,6989.09,4662.35
7S4LET,Travel,Miscellaneous Income,07-05-2023,1279.43,
7S4LET,Ungrouped,Miscellaneous Income,15-02-2025,7712.11,1573.01
7S4LET,Operations,Miscellaneous Income,05-06-2023,7551.47,6641.91
7S4LET,Operations,Employee Benefits,08-10-2024,9796.9,
7S4LET,HR,Bank Service Charges,02-04-2023,3640.1,
7S4LET,Operations,Employee Benefits,19-08-2024,1613.9,1121.8
7S4LET,Ungrouped,Room Rent,12-11-2023,8916.88,6478.86
7S4LET,Ungrouped,Miscellaneous Income,21-11-2024,1083.42,
7S4LET,Ungrouped,Room Rent,25-05-2025,8126.4,
7S4LET,Ungrouped,FX Gain/ Loss,18-06-2023,6041.72,5790.97
7S4LET,IT,Miscellaneous Income,02-05-2024,8675.89,
7S4LET,Operations,Miscellaneous Income,30-11-2025,1610.52,831.9
7S4LET,Operations,Rent,26-06-2023,4243.5,
7S4LET,HR,Room Rent,08-09-2023,3838.89,
7S4LET,HR,FX Gain/ Loss,18-10-2023,2772.47,
7S4LET,Ungrouped,FX Gain/ Loss,09-09-2023,9507.81,7698.51
7S4LET,Travel,Rent,06-08-2023,4853.37,
7S4LET,HR,FX Gain/ Loss,26-06-2023,9886.56,
7S4LET,Operations,Bank Service Charges,02-12-2024,7780.67,
7S4LET,Travel,Rent,29-06-2025,8613.75,
7S4LET,Operations,Rent,07-04-2025,5410.63,
7S4LET,Ungrouped,Miscellaneous Expense,19-03-2024,1970.76,
7S4LET,HR,Employee Benefits,14-03-2024,1847.23,1155.53
7S4LET,HR,FX Gain/ Loss,15-01-2023,4090.2,
7S4LET,Operations,Bank Service Charges,14-08-2025,8263.99,4463.12
7S4LET,IT,Miscellaneous Expense,29-06-2024,5545.86,2151.1
7S4LET,Operations,Miscellaneous Income,01-04-2025,7019.26,
7S4LET,IT,Miscellaneous Income,24-09-2023,2271.11,
7S4LET,HR,Bank Service Charges,20-03-2025,4770.39,
7S4LET,HR,Miscellaneous Income,03-06-2024,5374.33,
7S4LET,HR,Rent,30-03-2025,9957.78,
7S4LET,Operations,Rent,08-06-2024,1965.26,429.58
7S4LET,HR,Miscellaneous Income,29-04-2024,9513.27,
7S4LET,HR,Room Rent,04-07-2024,9404.87,
7S4LET,HR,Rent,24-04-2024,6082.73,
7S4LET,Ungrouped,Room Rent,08-08-2023,1134.87,700.92
7S4LET,IT,Miscellaneous Expense,27-11-2023,6182.03,
7S4LET,HR,Miscellaneous Expense,21-11-2024,1816.77,596.68
7S4LET,IT,Rent,09-06-2023,2271.48,
7S4LET,Operations,Employee Benefits,16-05-2024,2942.33,
7S4LET,IT,FX Gain/ Loss,02-02-2023,6887.56,
7S4LET,Travel,FX Gain/ Loss,18-12-2025,3062.39,
7S4LET,IT,Bank Service Charges,16-09-2025,2659.33,2598.01
7S4LET,IT,Miscellaneous Expense,17-06-2023,2441.88,1226.28
7S4LET,Travel,Room Rent,06-11-2024,2699.25,
7S4LET,IT,Bank Service Charges,29-03-2025,9077.14,4200.58
7S4LET,Operations,Bank Service Charges,02-01-2024,5932.31,4842.44
7S4LET,HR,Bank Service Charges,28-06-2024,7818.16,7293.27
7S4LET,IT,Employee Benefits,14-05-2023,8098.26,
7S4LET,HR,Room Rent,10-01-2023,1932.02,
7S4LET,Travel,FX Gain/ Loss,22-12-2025,8091.78,
7S4LET,HR,Rent,30-05-2023,3488.25,
7S4LET,IT,Miscellaneous Expense,28-12-2023,9810.85,9031.23
7S4LET,HR,Bank Service Charges,26-08-2024,9936.43,265.36
7S4LET,Operations,Room Rent,21-11-2023,1228.89,946.08
7S4LET,Travel,Employee Benefits,07-05-2025,6307.92,
7S4LET,Travel,Bank Service Charges,24-10-2023,9771.88,
7S4LET,IT,Miscellaneous Expense,19-10-2025,6698.6,
7S4LET,Ungrouped,Employee Benefits,12-09-2025,7042.31,219.89
7S4LET,Operations,Room Rent,06-05-2023,6428.34,
7S4LET,IT,Rent,03-07-2024,3137.88,1508.19
7S4LET,Travel,Bank Service Charges,10-05-2023,1498.77,
7S4LET,HR,Room Rent,28-03-2023,8890.77,7554.76
7S4LET,IT,Bank Service Charges,06-12-2025,9236.11,
7S4LET,Ungrouped,FX Gain/ Loss,13-12-2023,8924.23,8209.62
7S4LET,Travel,Room Rent,30-03-2024,6523.52,
7S4LET,HR,Employee Benefits,29-01-2025,8559.9,
7S4LET,HR,Miscellaneous Expense,25-06-2025,1000.74,673.11
7S4LET,Travel,Miscellaneous Income,16-09-2025,3095.7,
7S4LET,Travel,Rent,27-06-2025,1293.42,
7S4LET,Travel,Miscellaneous Expense,11-08-2024,7206.4,5883.13
7S4LET,Operations,Miscellaneous Expense,28-09-2024,3831.12,
7S4LET,Travel,Employee Benefits,18-10-2024,8765.39,
7S4LET,Travel,Room Rent,07-11-2025,3704.19,
7S4LET,Operations,Bank Service Charges,12-06-2024,8430.02,7545.56
7S4LET,Travel,Bank Service Charges,04-04-2025,1309.32,
7S4LET,Travel,Bank Service Charges,08-01-2025,8761.6,
7S4LET,Operations,Miscellaneous Income,05-12-2025,8596.98,
7S4LET,Ungrouped,Miscellaneous Expense,12-03-2025,5705.81,
7S4LET,HR,Rent,03-06-2023,4700.54,
7S4LET,IT,FX Gain/ Loss,02-12-2024,3522.76,
7S4LET,Ungrouped,Miscellaneous Income,13-05-2024,3268.52,431.71
7S4LET,HR,Miscellaneous Expense,10-02-2024,6960.4,4005.28
7S4LET,Operations,Miscellaneous Expense,31-03-2025,8109.63,6213.62
7S4LET,Operations,Room Rent,13-05-2023,2758.39,999.77
7S4LET,HR,Miscellaneous Expense,27-02-2025,3653.03,
7S4LET,Operations,FX Gain/ Loss,06-03-2023,9117.5,
7S4LET,Ungrouped,Bank Service Charges,26-05-2024,7042.78,4279.36
7S4LET,Travel,Employee Benefits,30-07-2025,5755.04,
7S4LET,IT,Rent,13-05-2023,9129.96,6598.26
7S4LET,IT,Room Rent,30-09-2023,7126.98,
7S4LET,Operations,Room Rent,17-10-2023,2348.42,
7S4LET,IT,Bank Service Charges,18-11-2025,9503.3,
7S4LET,Operations,FX Gain/ Loss,09-06-2025,1001.56,602.57
7S4LET,IT,Employee Benefits,08-01-2023,1956.32,1199.4
7S4LET,IT,Room Rent,03-02-2025,6566.02,5251.53
7S4LET,Operations,Miscellaneous Expense,18-07-2025,1811.24,197.24
7S4LET,HR,Room Rent,26-05-2025,6384.53,732.82
7S4LET,Operations,Rent,13-01-2025,1118.76,672.98
7S4LET,IT,Rent,05-11-2023,2697.63,
7S4LET,Operations,Room Rent,22-11-2025,7204.62,1805.55
7S4LET,IT,Room Rent,03-10-2025,9288.3,6315.15
7S4LET,Travel,Room Rent,02-06-2023,9128.31,
7S4LET,HR,Miscellaneous Expense,24-08-2023,9608.01,5024.02
7S4LET,IT,Bank Service Charges,03-03-2023,3634.53,2164.81
7S4LET,IT,Rent,12-01-2024,4605.96,700.84
7S4LET,Operations,Miscellaneous Income,24-04-2024,7809.66,
7S4LET,HR,Room Rent,05-08-2024,4679.97,
7S4LET,HR,Bank Service Charges,24-12-2025,1293.14,
7S4LET,HR,Bank Service Charges,11-03-2025,7645.46,
7S4LET,IT,Employee Benefits,29-01-2023,2076.71,1421.3
7S4LET,Travel,Bank Service Charges,30-09-2023,9056.38,4525.26
7S4LET,Ungrouped,Rent,07-06-2023,4711.34,
7S4LET,Operations,FX Gain/ Loss,16-04-2023,1404.45,
7S4LET,Travel,Employee Benefits,23-12-2024,7495.95,3301.74
7S4LET,IT,Bank Service Charges,23-11-2024,5187.15,2889.77
7S4LET,HR,FX Gain/ Loss,09-08-2023,6040.17,
7S4LET,Operations,Bank Service Charges,13-03-2023,9882.47,4918.91
7S4LET,IT,Bank Service Charges,23-08-2024,2876.87,
7S4LET,Travel,FX Gain/ Loss,17-01-2023,6516.11,5515.87
7S4LET,Ungrouped,FX Gain/ Loss,16-05-2023,4056.53,687.76
7S4LET,Ungrouped,Rent,21-03-2025,6764.94,2055.98
7S4LET,Ungrouped,Employee Benefits,03-01-2024,3764.17,
7S4LET,Ungrouped,Miscellaneous Income,29-07-2023,8172.72,
7S4LET,Ungrouped,Rent,04-05-2025,1062.88,103.4
7S4LET,Ungrouped,Bank Service Charges,01-12-2025,4583.38,
7S4LET,Operations,Miscellaneous Expense,08-02-2025,4631.02,
7S4LET,Ungrouped,FX Gain/ Loss,08-10-2025,1347.56,
7S4LET,Operations,Room Rent,12-03-2025,4271.83,2515.03
7S4LET,Operations,Miscellaneous Expense,06-11-2024,9866.11,
7S4LET,IT,Miscellaneous Expense,06-10-2023,9801.7,
7S4LET,Operations,Rent,13-10-2025,1805.62,108.47
7S4LET,Ungrouped,Miscellaneous Income,18-05-2025,7383.95,112.74
7S4LET,HR,Employee Benefits,20-06-2023,2165.32,
7S4LET,Ungrouped,Employee Benefits,23-11-2024,4596.96,
7S4LET,Ungrouped,Bank Service Charges,06-09-2023,5817.26,3744.13
7S4LET,IT,Bank Service Charges,30-04-2023,8459.33,
7S4LET,Ungrouped,Employee Benefits,07-06-2025,6721.47,
7S4LET,IT,Miscellaneous Income,09-12-2023,4301.06,
7S4LET,IT,FX Gain/ Loss,30-12-2023,9347.08,2246.97
7S4LET,HR,Miscellaneous Income,22-12-2025,2425.08,2290.99
7S4LET,HR,Employee Benefits,05-09-2025,3850.79,2350.48
7S4LET,Travel,Miscellaneous Expense,04-08-2025,2145.13,
7S4LET,Travel,Rent,08-04-2023,5608.41,
7S4LET,Travel,Employee Benefits,10-05-2023,5040.32,4758.36
7S4LET,IT,Bank Service Charges,29-08-2024,3471.05,
7S4LET,Travel,Rent,16-03-2023,6223.09,
7S4LET,Ungrouped,Miscellaneous Income,20-09-2023,3626.87,2064.23
7S4LET,IT,Room Rent,27-04-2023,2135.66,1558.06
7S4LET,Ungrouped,Miscellaneous Income,26-12-2023,5920.84,242.2
7S4LET,IT,Employee Benefits,02-03-2025,2683.34,267.73
7S4LET,Ungrouped,Miscellaneous Income,03-02-2025,8622.28,
7S4LET,Operations,Bank Service Charges,24-04-2023,8408.91,5022.74
7S4LET,Ungrouped,Miscellaneous Income,26-02-2024,8958.27,5110.59
7S4LET,Travel,FX Gain/ Loss,24-01-2023,2303.33,746.88
7S4LET,Travel,Room Rent,05-06-2025,1046.6,
7S4LET,IT,Employee Benefits,30-06-2025,5384.13,5292.67
7S4LET,Operations,Miscellaneous Expense,11-05-2025,1522.42,
7S4LET,Ungrouped,Rent,05-10-2023,9791.44,7976.88
7S4LET,IT,Rent,01-04-2023,3513.22,
7S4LET,Ungrouped,Miscellaneous Income,19-11-2024,2097.17,
7S4LET,Travel,Bank Service Charges,23-02-2024,5878,4606.07
7S4LET,Ungrouped,Room Rent,09-08-2023,8833.16,
7S4LET,HR,Miscellaneous Income,13-01-2023,8914.76,7247.59
7S4LET,Travel,Room Rent,07-02-2023,3347.89,1328.88
7S4LET,HR,FX Gain/ Loss,27-05-2025,1699.87,
7S4LET,Operations,Miscellaneous Expense,18-04-2023,1671.2,1644.08
7S4LET,HR,FX Gain/ Loss,06-10-2023,7124.64,
7S4LET,Operations,Rent,08-03-2025,5450.25,
7S4LET,IT,FX Gain/ Loss,13-11-2025,9681.58,9239.45
7S4LET,Ungrouped,Rent,29-07-2024,9701.32,5228.42
7S4LET,Travel,FX Gain/ Loss,02-02-2025,6768.16,288.87
7S4LET,Ungrouped,Room Rent,12-11-2024,5084.51,
7S4LET,Ungrouped,Bank Service Charges,25-01-2023,9724.89,
7S4LET,Operations,Miscellaneous Income,17-03-2023,4365.35,888.47
7S4LET,IT,Miscellaneous Income,26-03-2023,3301.39,2851.78
7S4LET,HR,FX Gain/ Loss,03-08-2023,5308.78,
7S4LET,IT,Bank Service Charges,12-07-2023,4276.8,
7S4LET,Operations,Bank Service Charges,04-11-2024,9974.73,8923.59
7S4LET,Operations,Room Rent,22-05-2024,2664.34,1740.38
7S4LET,Operations,Room Rent,02-06-2025,4330,
7S4LET,Operations,Bank Service Charges,29-08-2023,2712.46,2487.2
7S4LET,Operations,Rent,29-01-2025,2471.02,40.7
7S4LET,Operations,FX Gain/ Loss,01-10-2025,1940.26,
7S4LET,Ungrouped,Room Rent,11-08-2024,9971.26,4798.96
7S4LET,Operations,Miscellaneous Expense,04-03-2025,2604.98,
7S4LET,Operations,Rent,28-06-2023,4702.01,
7S4LET,Ungrouped,FX Gain/ Loss,26-05-2025,2209.76,
7S4LET,Operations,FX Gain/ Loss,10-05-2024,4760.82,1576.16
7S4LET,IT,FX Gain/ Loss,07-07-2024,3692.74,
7S4LET,Travel,Bank Service Charges,13-10-2024,2977.42,1605.41
7S4LET,Ungrouped,Bank Service Charges,17-10-2023,3692.18,
7S4LET,Ungrouped,Rent,14-08-2023,9391.92,
7S4LET,Ungrouped,Room Rent,15-12-2023,5408.63,
7S4LET,Travel,Miscellaneous Expense,15-06-2025,8544.56,
7S4LET,IT,Miscellaneous Expense,11-04-2025,5928.92,
7S4LET,Operations,Rent,19-02-2023,9599.46,
7S4LET,Operations,Miscellaneous Income,09-05-2025,6685.2,
7S4LET,Ungrouped,Miscellaneous Income,27-11-2025,7252.82,
7S4LET,Operations,FX Gain/ Loss,19-08-2023,2192.07,1181.93
7S4LET,Ungrouped,Bank Service Charges,11-10-2023,3995.34,3212.84
7S4LET,Ungrouped,Room Rent,16-04-2025,1542.24,186.82
7S4LET,Travel,Rent,25-06-2024,4460.43,
7S4LET,Ungrouped,Miscellaneous Expense,09-11-2023,6688.41,1809.65
7S4LET,Operations,Miscellaneous Expense,28-01-2023,1670.95,
7S4LET,Travel,Miscellaneous Expense,29-07-2024,3535.42,980.4
7S4LET,Travel,Miscellaneous Income,11-09-2024,3178.02,
7S4LET,IT,Room Rent,27-02-2025,4722.25,
7S4LET,Operations,Employee Benefits,16-03-2024,8920,5405.97
7S4LET,IT,Rent,03-05-2025,9074.29,
7S4LET,IT,Miscellaneous Income,24-06-2025,6986.65,
7S4LET,Travel,Miscellaneous Income,20-08-2024,6778.19,6489.73
7S4LET,Ungrouped,FX Gain/ Loss,02-11-2024,1143.93,
7S4LET,Operations,Miscellaneous Expense,15-10-2024,1472.36,
7S4LET,Operations,Room Rent,28-11-2024,8275.69,
7S4LET,IT,Rent,11-07-2025,9744.08,
7S4LET,IT,FX Gain/ Loss,12-10-2024,1600.03,
7S4LET,HR,Miscellaneous Expense,21-07-2023,7937.18,
7S4LET,HR,Miscellaneous Income,24-08-2025,1036.51,
7S4LET,Operations,Room Rent,20-01-2025,2128.24,
7S4LET,IT,Room Rent,13-04-2025,6718.41,
7S4LET,HR,Room Rent,20-11-2024,3171.75,
7S4LET,HR,Room Rent,23-08-2025,7137.8,
7S4LET,Operations,Miscellaneous Expense,22-01-2025,8993.47,4086.04
7S4LET,Travel,Rent,14-07-2024,8057.69,8048
7S4LET,Ungrouped,Bank Service Charges,25-04-2025,5924.15,
7S4LET,HR,Bank Service Charges,29-07-2023,5050.18,
7S4LET,HR,Bank Service Charges,21-12-2023,9930.96,
7S4LET,Operations,Miscellaneous Expense,31-08-2025,9942.3,7091.7
7S4LET,HR,Employee Benefits,30-07-2024,2552.79,
7S4LET,IT,Room Rent,21-07-2025,3173.66,274.7
7S4LET,Travel,Miscellaneous Expense,25-05-2024,4705.14,
7S4LET,IT,Miscellaneous Expense,20-10-2023,9405.28,
7S4LET,Ungrouped,FX Gain/ Loss,06-04-2024,3065.81,
7S4LET,HR,Rent,25-12-2025,4955.51,2856.29
7S4LET,IT,Bank Service Charges,28-07-2024,1624.62,
7S4LET,Travel,Room Rent,20-01-2023,6157.64,1550.36
7S4LET,Operations,FX Gain/ Loss,06-07-2023,6152.99,
7S4LET,IT,FX Gain/ Loss,13-02-2025,9009.07,
7S4LET,HR,Employee Benefits,15-11-2023,9638.94,
7S4LET,Ungrouped,Miscellaneous Income,04-07-2023,6583.08,
7S4LET,Operations,Room Rent,04-03-2025,9128.4,1044.03
7S4LET,IT,Miscellaneous Expense,01-10-2023,8309.23,
7S4LET,Travel,Miscellaneous Income,19-11-2025,2433.56,197.02
7S4LET,HR,Miscellaneous Expense,29-08-2024,6354.58,
7S4LET,IT,Employee Benefits,05-08-2023,4022.47,
7S4LET,HR,Employee Benefits,11-11-2025,7297.86,5178
7S4LET,IT,Miscellaneous Income,24-05-2023,4012.92,
7S4LET,Operations,Bank Service Charges,17-08-2025,4910.96,
7S4LET,HR,Bank Service Charges,13-08-2024,3322.73,2893.68
7S4LET,Ungrouped,Rent,30-09-2023,9235.55,
7S4LET,Ungrouped,Bank Service Charges,28-12-2023,6118.85,5116.93
7S4LET,IT,Miscellaneous Expense,19-10-2024,8556.77,
7S4LET,IT,FX Gain/ Loss,01-10-2025,9207.34,
7S4LET,HR,Miscellaneous Income,03-05-2024,6627.13,
7S4LET,Operations,Room Rent,17-11-2024,9528.11,
7S4LET,IT,Employee Benefits,20-01-2025,9166.16,
7S4LET,Travel,FX Gain/ Loss,08-02-2024,4482.27,318.27
7S4LET,Ungrouped,Rent,21-04-2024,9026.68,8050.37
7S4LET,HR,Rent,12-08-2023,7782.89,220.67
7S4LET,Travel,Bank Service Charges,23-05-2024,8698.78,1535.52
7S4LET,Ungrouped,Miscellaneous Expense,16-09-2023,6834.99,1209.7
7S4LET,HR,Employee Benefits,13-10-2023,8894.86,8183.5
7S4LET,Travel,FX Gain/ Loss,31-03-2024,4635.41,1568.68
7S4LET,Ungrouped,Employee Benefits,04-09-2025,6769.16,
7S4LET,HR,Bank Service Charges,13-02-2023,6984.74,
7S4LET,Operations,FX Gain/ Loss,16-12-2024,9700.06,5361.39
7S4LET,Operations,Miscellaneous Expense,14-03-2023,2939.91,
7S4LET,Ungrouped,Miscellaneous Income,31-08-2023,9741.08,8016.3
7S4LET,IT,Employee Benefits,02-02-2025,6577.15,
7S4LET,Ungrouped,Room Rent,19-02-2024,8108.81,
7S4LET,Ungrouped,Room Rent,04-03-2024,3775.11,3496.65
7S4LET,Operations,Rent,16-10-2024,1450.79,1276.35
7S4LET,HR,Employee Benefits,19-11-2025,6451.07,1304.11
7S4LET,Ungrouped,Employee Benefits,21-11-2023,2812.96,1586.87
7S4LET,Operations,Room Rent,02-02-2024,9891.66,5379.86
7S4LET,Operations,FX Gain/ Loss,06-03-2025,8953.24,
7S4LET,Ungrouped,Rent,27-08-2025,4711.62,3875.59
7S4LET,HR,FX Gain/ Loss,15-03-2023,4120.96,2862.23
7S4LET,Ungrouped,Miscellaneous Expense,01-09-2023,6250.87,3140.22
7S4LET,Ungrouped,Rent,26-07-2023,9610.58,
7S4LET,Travel,Miscellaneous Income,19-01-2025,2538.96,84.68
7S4LET,Travel,Employee Benefits,18-10-2023,6577.62,
7S4LET,IT,FX Gain/ Loss,27-12-2024,4525.38,2708.88
7S4LET,Operations,Miscellaneous Income,06-03-2023,6422.83,470.48
7S4LET,IT,Miscellaneous Expense,06-05-2025,7438.04,477.37
7S4LET,IT,Bank Service Charges,04-11-2024,4618.04,
7S4LET,Operations,Employee Benefits,26-02-2023,9261.49,
7S4LET,Ungrouped,Room Rent,05-02-2025,8350.65,4428.49
7S4LET,Travel,Room Rent,17-02-2023,7008.8,5202.62
7S4LET,HR,Room Rent,23-03-2023,8603.99,8290.52
7S4LET,Ungrouped,Rent,28-11-2024,6314.56,5014.61
7S4LET,Ungrouped,Rent,28-10-2025,8811.93,6536.25
7S4LET,Operations,Employee Benefits,12-02-2023,1091.79,536.27
7S4LET,Travel,Room Rent,01-06-2023,1474.31,641.21
7S4LET,IT,Miscellaneous Expense,17-10-2025,3871.03,
7S4LET,HR,Miscellaneous Expense,04-05-2025,7290.17,6193.87
7S4LET,Operations,Employee Benefits,28-04-2023,7265.12,
7S4LET,Ungrouped,Room Rent,27-01-2023,2226.17,898.74
7S4LET,Ungrouped,Rent,29-11-2023,5187.3,1593.46
7S4LET,Operations,FX Gain/ Loss,13-06-2023,4575.22,
7S4LET,Operations,Room Rent,04-06-2024,7333.41,
7S4LET,Ungrouped,Rent,26-05-2025,7729.62,2083.15
7S4LET,IT,Room Rent,28-12-2023,7899.09,7120.45
7S4LET,HR,FX Gain/ Loss,05-09-2024,9812.23,7556.56
7S4LET,Travel,Employee Benefits,30-11-2024,3001.46,
7S4LET,Travel,Miscellaneous Income,02-01-2024,5044.2,3357.79
7S4LET,HR,Miscellaneous Income,07-11-2024,6528.87,
7S4LET,Ungrouped,Room Rent,19-01-2025,9114.22,1810.47
7S4LET,Travel,Miscellaneous Income,31-01-2024,6689.15,
7S4LET,IT,Bank Service Charges,29-08-2024,1445.58,
7S4LET,Travel,Room Rent,28-11-2023,6916.47,
7S4LET,Ungrouped,Employee Benefits,11-02-2024,6428.3,
7S4LET,Operations,Rent,17-08-2023,8099.96,703.81
7S4LET,IT,Bank Service Charges,03-09-2025,4810.42,
7S4LET,Travel,Miscellaneous Expense,14-12-2023,1569.85,
7S4LET,HR,Miscellaneous Expense,21-09-2024,8720.99,
7S4LET,IT,Employee Benefits,08-02-2024,4562.77,2831.43
7S4LET,IT,FX Gain/ Loss,16-10-2025,5649.02,
7S4LET,Ungrouped,Bank Service Charges,20-09-2023,7338.92,1168.2
7S4LET,IT,FX Gain/ Loss,12-04-2024,8099.92,6239.53
7S4LET,Ungrouped,Bank Service Charges,03-10-2025,2099.71,2058.89
7S4LET,HR,Bank Service Charges,25-09-2024,6745.59,
7S4LET,IT,FX Gain/ Loss,08-02-2025,9703.08,6679.97
7S4LET,Operations,Rent,08-05-2025,6450.18,
7S4LET,Operations,Bank Service Charges,14-12-2024,1892.42,423.61
7S4LET,HR,Room Rent,23-02-2024,4294.95,22.9
7S4LET,HR,Bank Service Charges,19-01-2023,3377.89,
7S4LET,Operations,Miscellaneous Expense,25-10-2025,5478.91,
7S4LET,Travel,Rent,09-07-2024,3329.47,
7S4LET,Travel,Employee Benefits,07-07-2024,6325.14,1260.76
7S4LET,Ungrouped,Miscellaneous Expense,15-12-2023,8854.3,
7S4LET,Ungrouped,Miscellaneous Expense,14-01-2025,8344.99,
7S4LET,IT,Room Rent,25-09-2025,1763.38,1211.83
7S4LET,Operations,Bank Service Charges,16-10-2023,4772.68,
7S4LET,HR,Miscellaneous Income,28-10-2023,3691.2,426.05
7S4LET,Operations,Rent,17-03-2023,6961.58,4275.53
7S4LET,IT,Miscellaneous Expense,11-11-2025,9717.34,2079.49
7S4LET,IT,Employee Benefits,25-05-2025,7408.99,
7S4LET,IT,Room Rent,08-03-2023,1085.93,
7S4LET,Ungrouped,Bank Service Charges,24-05-2023,1574.91,175.68
7S4LET,HR,Miscellaneous Income,02-03-2025,6417.28,
7S4LET,IT,FX Gain/ Loss,29-05-2024,5807.42,185.91
7S4LET,Operations,Bank Service Charges,10-01-2024,9269.83,8015.17
7S4LET,HR,Room Rent,01-09-2023,7082.39,
7S4LET,Operations,Room Rent,06-06-2025,7386.11,
7S4LET,HR,Miscellaneous Expense,13-08-2025,1409.52,
7S4LET,Ungrouped,Room Rent,30-05-2023,4712.95,
7S4LET,IT,Miscellaneous Expense,27-09-2024,2418.02,546.17
7S4LET,Ungrouped,Miscellaneous Income,25-01-2024,2663.01,
7S4LET,Travel,Rent,15-09-2025,4492.76,3991.31
7S4LET,HR,Rent,18-07-2025,9039.47,977.5
7S4LET,HR,Room Rent,08-04-2025,1940.57,
7S4LET,Ungrouped,Miscellaneous Expense,27-05-2025,2496.08,530.6
7S4LET,IT,Miscellaneous Expense,12-05-2024,2609.51,948.6
7S4LET,Travel,Employee Benefits,02-12-2025,1943.06,
7S4LET,HR,Room Rent,02-07-2023,7920.8,3221.22
7S4LET,Operations,Miscellaneous Income,11-11-2025,7760.37,2742.53
7S4LET,Operations,Bank Service Charges,06-03-2025,1021.9,
7S4LET,Operations,Room Rent,01-05-2025,3978.16,2320.38
7S4LET,IT,Bank Service Charges,24-12-2024,6248.75,5937.02
7S4LET,Ungrouped,FX Gain/ Loss,05-04-2023,4275.78,1571.32
7S4LET,HR,FX Gain/ Loss,28-11-2023,9613.71,
7S4LET,Operations,Miscellaneous Income,16-05-2024,7523.36,732.06
7S4LET,Ungrouped,Room Rent,19-06-2024,5346.24,
7S4LET,HR,Rent,04-06-2024,8539.9,
7S4LET,Ungrouped,Rent,05-06-2025,9432.09,
7S4LET,HR,Miscellaneous Expense,12-07-2023,6998.31,1021.09
7S4LET,Ungrouped,Rent,28-05-2024,5175.74,
7S4LET,Travel,Bank Service Charges,18-06-2024,8699.13,
7S4LET,HR,Rent,28-12-2025,6851.95,
7S4LET,HR,Room Rent,27-04-2025,9083.58,
7S4LET,IT,FX Gain/ Loss,18-07-2025,7267.09,
7S4LET,Travel,Rent,18-09-2025,5350.85,
7S4LET,Operations,Miscellaneous Expense,31-12-2023,8506.57,
7S4LET,IT,Miscellaneous Expense,30-09-2024,7084.63,5177.52
7S4LET,Ungrouped,Miscellaneous Income,10-03-2024,4770.06,1260.99
7S4LET,Operations,FX Gain/ Loss,09-04-2024,5409.69,
7S4LET,Ungrouped,Rent,25-07-2025,3834.1,
7S4LET,Travel,Bank Service Charges,26-05-2025,6955.6,3276.93
7S4LET,Operations,Miscellaneous Expense,26-08-2024,4367.27,
7S4LET,IT,Miscellaneous Expense,15-12-2023,6474.19,1873.59
